MutualFundId,MutualFundName,MutualFundCode,DowbloadEnabled,AMCId,inDate
5905,Sundaram Ultra Short Term Fund Direct Plan Monthly Dividend,147433,0,12,2020-07-14 00:00:00
5906,Sundaram Ultra Short Term Fund Direct Plan Monthly Dividend Reinvestment,147438,0,12,2020-07-14 00:00:00
5907,SBI MAGNUM ULTRA SHORT DURATION FUND - DIRECT PLAN - GROWTH,119828,0,10,2020-07-14 00:00:00
5908,Tata Ultra Short Term Fund-Regular Plan-Weekly Dividend Reinvestment,146074,0,13,2020-07-14 00:00:00
5909,UTI - Ultra Short Term Fund - Direct Plan - Daily Dividend Reinvestment Option,120744,0,15,2020-07-14 00:00:00
5910,UTI - Ultra Short Term Fund - Direct Plan - Fortnightly Dividend Option,131512,0,15,2020-07-14 00:00:00
5911,YES Ultra Short Term Fund- Direct plan-Monthly Dividend Option,147312,0,41,2020-07-14 00:00:00
5912,YES Ultra Short Term Fund- Direct plan-Weekly Dividend Option,147313,0,41,2020-07-14 00:00:00
5913,YES Ultra Short Term Fund- Regular plan-Daily Dividend option,147308,0,41,2020-07-14 00:00:00
5914,YES Ultra Short Term Fund- Regular plan-Fortnightly Dividend Option,147309,0,41,2020-07-14 00:00:00
5915,YES Ultra Short Term Fund- Regular plan-Growth Option,147307,0,41,2020-07-14 00:00:00
5916,YES Ultra Short Term Fund- Regular plan-Monthly Dividend Option,147314,0,41,2020-07-14 00:00:00
5917,YES Ultra Short Term Fund- Regular plan-Weekly Dividend Option,147310,0,41,2020-07-14 00:00:00
5918,YES Ultra Short Term Fund- Direct plan-Growth Option,147311,0,41,2020-07-14 00:00:00
5919,Aditya Birla Sun Life Low duration Fund - Daily Dividend - Direct Plan,119524,0,24,2020-07-14 00:00:00
5920,Aditya Birla Sun Life Low duration Fund - Growth - Direct Plan,119523,0,24,2020-07-14 00:00:00
5921,Aditya Birla Sun Life Low Duration Fund - Growth Plan,103192,0,24,2020-07-14 00:00:00
5922,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Daily Dividend,103191,0,24,2020-07-14 00:00:00
5923,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Growth,103195,0,24,2020-07-14 00:00:00
5924,Aditya Birla Sun Life Low Duration Fund - Institutional Plan - Weekly Dividend,103194,0,24,2020-07-14 00:00:00
5925,Aditya Birla Sun Life Low Duration Fund - Weekly Dividend - Direct Plan,119522,0,24,2020-07-14 00:00:00
5926,Aditya Birla Sun Life Low duration Fund - Weekly Dividend - Regular Plan,103193,0,24,2020-07-14 00:00:00
5927,Aditya Birla Sun Life Low Duration Fund - Daily Dividend - Regular Plan,113307,0,24,2020-07-14 00:00:00
5928,Franklin India Ultra Short Bond Fund - Super Institutional - Daily Dividend,107250,0,32,2020-07-14 00:00:00
5929,YES Ultra Short Term Fund- Direct plan-Fortnightly Dividend Option,147315,0,41,2020-07-14 00:00:00
5930,UTI - Ultra Short Term Fund -Regular Plan -Flexi Dividend Option,121891,0,15,2020-07-14 00:00:00
5931,UTI - Ultra Short Term Fund - Direct Plan - Growth Option,120746,0,15,2020-07-14 00:00:00
5932,UTI - Ultra Short Term Fund - Direct Plan - Half Yearly Dividend Option,147128,0,15,2020-07-14 00:00:00
5933,UTI - Ultra Short Term Fund - Direct Plan - Monthly Dividend Option,131444,0,15,2020-07-14 00:00:00
5934,UTI - Ultra Short Term Fund - Direct Plan - Quarterly Dividend Option,133059,0,15,2020-07-14 00:00:00
5935,UTI - Ultra Short Term Fund - Direct Plan -Flexi Dividend Option,121892,0,15,2020-07-14 00:00:00
5936,UTI - Ultra Short Term Fund - Direct Plan -Weekly Dividend Reinvestment Option,120745,0,15,2020-07-14 00:00:00
5937,UTI - Ultra Short Term Fund - Discontinued - INSTN GROWTH OPTION,112083,0,15,2020-07-14 00:00:00
5938,YES Ultra Short Term Fund- Direct plan-Daily Dividend Option,147316,0,41,2020-07-14 00:00:00
5939,UTI - Ultra Short Term Fund - Discontinued - INSTN PLAN - PERIODIC DIVIDEND OPTION,112082,0,15,2020-07-14 00:00:00
5940,UTI - Ultra Short Term Fund - Regular Plan - Daily Dividend Reinvestment Option,109501,0,15,2020-07-14 00:00:00
5941,UTI - Ultra Short Term Fund - Regular Plan - Fortnightly Dividend Option,131511,0,15,2020-07-14 00:00:00
5942,UTI - Ultra Short Term Fund - Regular Plan - Growth Option,102532,0,15,2020-07-14 00:00:00
5943,UTI - Ultra Short Term Fund - Regular Plan - Half Yearly Dividend Option,134799,0,15,2020-07-14 00:00:00
5944,UTI - Ultra Short Term Fund - Regular Plan - Monthly Dividend Option,131445,0,15,2020-07-14 00:00:00
5945,UTI - Ultra Short Term Fund - Regular Plan - Quarterly Dividend Option,133873,0,15,2020-07-14 00:00:00
5946,UTI - Ultra Short Term Fund - Regular Plan - Weekly Dividend Reinvestment Option,102531,0,15,2020-07-14 00:00:00
5947,UTI - Ultra Short Term Fund - Regular Plan - Annual Dividend Option,134484,0,15,2020-07-14 00:00:00
5948,Indiabulls Liquid Fund - Daily Dividend Option,115992,0,16,2020-07-14 00:00:00
5949,Franklin India Ultra Short Bond Fund - Retail - Weekly Dividend,109575,0,32,2020-07-14 00:00:00
5950,Franklin India Ultra Short Bond Fund - Retail - Daily Dividend,107252,0,32,2020-07-14 00:00:00
5951,Nippon India Liquid Fund - Direct Plan Quarterly Dividend Plan,118698,0,5,2020-07-14 00:00:00
5952,Nippon India Liquid Fund - Direct Plan Weekly Dividend Reinvestment Option,118700,0,5,2020-07-14 00:00:00
5953,Nippon India Liquid Fund - Quarterly Dividend Plan,112340,0,5,2020-07-14 00:00:00
5954,Nippon India Liquid Fund - Retail Option - Daily Dividend Reinvestmetn Option,100842,0,5,2020-07-14 00:00:00
5955,Nippon India Liquid Fund - Retail Option - Growth Plan,100837,0,5,2020-07-14 00:00:00
5956,Nippon India Liquid Fund - Retail Plan - Weekly Dividend Reinvestment Option,100838,0,5,2020-07-14 00:00:00
5957,Nippon India Liquid Fund - Retail Plan Monthly Dividend Plan,100843,0,5,2020-07-14 00:00:00
5958,Nippon India Liquid Fund - Retail Plan Quarterly Dividend Plan,100844,0,5,2020-07-14 00:00:00
5959,Nippon India Liquid Fund -Daily Dividend Reinvestment Option,100852,0,5,2020-07-14 00:00:00
5960,Nippon India Liquid Fund -Growth Plan,100851,0,5,2020-07-14 00:00:00
5961,Nippon India Liquid Fund -Monthly Dividend Plan,100855,0,5,2020-07-14 00:00:00
5962,Nippon India Liquid Fund -Weekly Dividend Reinvestment Option,100853,0,5,2020-07-14 00:00:00
5963,PGIM India INSTA CASH FUND - BONUS OPTION,138286,0,6,2020-07-14 00:00:00
5964,PGIM India Insta Cash Fund - Direct Plan - Daily Dividend,138297,0,6,2020-07-14 00:00:00
5965,PGIM India Insta Cash Fund - Direct Plan - Growth,138299,0,6,2020-07-14 00:00:00
5966,Nippon India Liquid Fund - Direct Plan Monthly Dividend Plan,118696,0,5,2020-07-14 00:00:00
5967,Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option,118701,0,5,2020-07-14 00:00:00
5968,Nippon India Liquid Fund - Direct Plan Daily Dividend Reinvestment Option,118695,0,5,2020-07-14 00:00:00
5969,Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years,147444,0,4,2020-07-14 00:00:00
5970,Mirae Asset Cash Management Fund - Growth,111646,0,3,2020-07-14 00:00:00
5971,Mirae Asset Cash Management Fund - Monthly Dividend,111645,0,3,2020-07-14 00:00:00
5972,Mirae Asset Cash Management Fund - Weekly Dividend,111644,0,3,2020-07-14 00:00:00
5973,Motilal Oswal Liquid Fund - Direct Growth,145834,0,4,2020-07-14 00:00:00
5974,Motilal Oswal Liquid Fund - Direct Plan- Dividend Daily Option,146228,0,4,2020-07-14 00:00:00
5975,Motilal Oswal Liquid Fund - Direct Plan- Dividend Fortnightly Option,146226,0,4,2020-07-14 00:00:00
5976,Motilal Oswal Liquid Fund - Direct Plan- Dividend Monthly Payout Option,146223,0,4,2020-07-14 00:00:00
5977,PGIM India Insta Cash Fund - Direct Plan - Monthly Dividend,138298,0,6,2020-07-14 00:00:00
5978,Motilal Oswal Liquid Fund - Direct Plan- Dividend Quarterly Payout Option,146218,0,4,2020-07-14 00:00:00
5979,Motilal Oswal Liquid Fund - Regular Growth,145946,0,4,2020-07-14 00:00:00
5980,Motilal Oswal Liquid Fund - Regular Plan- Dividend Daily Option,146227,0,4,2020-07-14 00:00:00
5981,Motilal Oswal Liquid Fund - Regular Plan- Dividend Fortnightly Option,146230,0,4,2020-07-14 00:00:00
5982,Motilal Oswal Liquid Fund - Regular Plan- Dividend Monthly Payout Option,146220,0,4,2020-07-14 00:00:00
5983,Motilal Oswal Liquid Fund - Regular Plan- Dividend Quarterly Payout Option,146222,0,4,2020-07-14 00:00:00
5984,Motilal Oswal Liquid Fund - Regular Plan- Dividend Weekly Option,146224,0,4,2020-07-14 00:00:00
5985,Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years,147441,0,4,2020-07-14 00:00:00
5986,Motilal Oswal Liquid Fund - Direct Plan- Dividend Weekly Option,146229,0,4,2020-07-14 00:00:00
5987,Mirae Asset Cash Management Fund - Direct Plan - Weekly Dividend,118862,0,3,2020-07-14 00:00:00
5988,PGIM India Insta Cash Fund - Direct Plan - Weekly Dividend,138301,0,6,2020-07-14 00:00:00
5989,PGIM India Insta Cash Fund - Unclaimed Dividend Plan - Below 3 years,139603,0,6,2020-07-14 00:00:00
5990,Principal Cash Management Fund -Direct Plan - Dividend Option - Monthly,119466,0,8,2020-07-14 00:00:00
5991,Principal Cash Management Fund -Growth Option,100898,0,8,2020-07-14 00:00:00
5992,Quant Liquid Plan-Daily Dividend Option,103226,0,9,2020-07-14 00:00:00
5993,Quant Liquid Plan-Daily Dividend Option-Direct Plan,120836,0,9,2020-07-14 00:00:00
5994,Quant Liquid Plan-Growth Option,103225,0,9,2020-07-14 00:00:00
5995,Quant Liquid Plan-Growth Option-Direct Plan,120837,0,9,2020-07-14 00:00:00
5996,Quant Liquid Plan-Monthly Dividend Option,103228,0,9,2020-07-14 00:00:00
5997,Quant Liquid Plan-Monthly Dividend Option-Direct Plan,120838,0,9,2020-07-14 00:00:00
5998,Quant Liquid Plan-Weekly Dividend Option,103227,0,9,2020-07-14 00:00:00
5999,Quant Liquid Plan-Weekly Dividend Option-Direct Plan,120839,0,9,2020-07-14 00:00:00
6000,Quantum Liquid Fund - Direct Plan Daily Dividend Re-investment Option,103736,0,18,2020-07-14 00:00:00
6001,Quantum Liquid Fund - Direct Plan Growth Option,103734,0,18,2020-07-14 00:00:00
6002,Quantum Liquid Fund - Direct Plan Monthly Dividend Option,103735,0,18,2020-07-14 00:00:00
6003,Quantum Liquid Fund - Regular Plan Daily Dividend Re-Investment Option,141065,0,18,2020-07-14 00:00:00
6004,Quantum Liquid Fund - Regular Plan Growth Option,141066,0,18,2020-07-14 00:00:00
6005,Principal Cash Management Fund - Weekly Dividend Option,100896,0,8,2020-07-14 00:00:00
6006,Principal Cash Management Fund - Monthly Dividend Option,100897,0,8,2020-07-14 00:00:00
6007,Principal Cash Management Fund - Direct Plan - Growth Option,119468,0,8,2020-07-14 00:00:00
6008,Principal Cash Management Fund - Direct Plan - Dividend Option - Weekly,119469,0,8,2020-07-14 00:00:00
6009,PGIM India Insta Cash Fund - Unclaimed Redemption Plan - Above 3 years,139604,0,6,2020-07-14 00:00:00
6010,PGIM India Insta Cash Fund - Unclamied Dividend Plan - Above 3 years,139605,0,6,2020-07-14 00:00:00
6011,PGIM India Insta Cash Fund - Unlcaimed Redemption Plan - Below 3 years,139602,0,6,2020-07-14 00:00:00
6012,PGIM India Insta Cash Fund - Weekly Dividend,138289,0,6,2020-07-14 00:00:00
6013,PGIM India Insta Cash Fund -Growth,138288,0,6,2020-07-14 00:00:00
6014,PGIM India Insta Cash Fund-Daily Dividend,138285,0,6,2020-07-14 00:00:00
6015,Parag Parikh Liquid Fund- Direct Plan- Daily Dividend Reinvestment,143263,0,7,2020-07-14 00:00:00
6016,PGIM India Insta Cash Fund - Monthly Dividend,138287,0,6,2020-07-14 00:00:00
6017,Parag Parikh Liquid Fund- Direct Plan- Growth,143269,0,7,2020-07-14 00:00:00
6018,Parag Parikh Liquid Fund- Direct Plan- Weekly Dividend Reinvestment,143265,0,7,2020-07-14 00:00:00
6019,Parag Parikh Liquid Fund- Regular Plan- Daily Dividend Reinvestment,143264,0,7,2020-07-14 00:00:00
6020,Parag Parikh Liquid Fund- Regular Plan- Growth,143260,0,7,2020-07-14 00:00:00
6021,Parag Parikh Liquid Fund- Regular Plan- Monthly Dividend,143261,0,7,2020-07-14 00:00:00
6022,Parag Parikh Liquid Fund- Regular Plan- Weekly Dividend Reinvestment,143266,0,7,2020-07-14 00:00:00
6023,Principal Cash Management Fund - Daily Dividend,100895,0,8,2020-07-14 00:00:00
6024,Principal Cash Management Fund - Direct Plan - Dividend Option - Daily,119467,0,8,2020-07-14 00:00:00
6025,Parag Parikh Liquid Fund- Direct Plan- Monthly Dividend,143262,0,7,2020-07-14 00:00:00
6026,Quantum Liquid Fund - Regular Plan Monthly Dividend Option,141067,0,18,2020-07-14 00:00:00
6027,Mirae Asset Cash Management Fund - Direct Plan - Monthly Dividend,118860,0,3,2020-07-14 00:00:00
6028,Mirae Asset Cash Management Fund - Direct Plan - Daily Dividend,118861,0,3,2020-07-14 00:00:00
6029,Invesco India Liquid Fund - Unclaimed Redemption Plan - Above 3 Years,139388,0,38,2020-07-14 00:00:00
6030,Invesco India Liquid Fund - Unclaimed Redemption Plan - Below 3 years,139387,0,38,2020-07-14 00:00:00
6031,Invesco India Liquid Fund - Weekly Dividend,104485,0,38,2020-07-14 00:00:00
6032,ITI Liquid Fund - Direct Plan - Annually Dividend Option,147161,0,39,2020-07-14 00:00:00
6033,ITI Liquid Fund - Direct Plan - Daily Dividend Option,147158,0,39,2020-07-14 00:00:00
6034,ITI Liquid Fund - Direct Plan - Fortnightly Dividend Option,147160,0,39,2020-07-14 00:00:00
6035,ITI Liquid Fund - Direct Plan - Growth Option,147157,0,39,2020-07-14 00:00:00
6036,ITI Liquid Fund - Direct Plan - Monthly Dividend Option,147163,0,39,2020-07-14 00:00:00
6037,ITI Liquid Fund - Direct Plan - Weekly Dividend Option,147159,0,39,2020-07-14 00:00:00
6038,ITI Liquid Fund - Regular Plan - Annually Dividend Option,147162,0,39,2020-07-14 00:00:00
6039,ITI Liquid Fund - Regular Plan - Daily Dividend Option,147154,0,39,2020-07-14 00:00:00
6040,ITI Liquid Fund - Regular Plan - Fortnightly Dividend Option,147155,0,39,2020-07-14 00:00:00
6041,ITI Liquid Fund - Regular Plan - Growth Option,147153,0,39,2020-07-14 00:00:00
6042,ITI Liquid Fund - Regular Plan - Monthly Dividend Option,147156,0,39,2020-07-14 00:00:00
6043,ITI Liquid Fund - Regular Plan - Weekly Dividend Option,147164,0,39,2020-07-14 00:00:00
6044,Invesco India Liquid Fund - Unclaimed Dividend Plan - Below 3 Years,139389,0,38,2020-07-14 00:00:00
6045,Invesco India Liquid Fund - Unclaimed Dividend Plan - Above 3 Years,139390,0,38,2020-07-14 00:00:00
6046,Invesco India Liquid Fund - Regular - Weekly Dividend,104489,0,38,2020-07-14 00:00:00
6047,Invesco India Liquid Fund - Regular - Growth,104488,0,38,2020-07-14 00:00:00
6048,Indiabulls Liquid Fund - Direct Plan - Fortnightly Dividend Option,119138,0,16,2020-07-14 00:00:00
6049,Indiabulls Liquid Fund - Direct Plan - Growth Option,119135,0,16,2020-07-14 00:00:00
6050,Indiabulls Liquid Fund - Direct Plan - Monthly Dividend Option,119139,0,16,2020-07-14 00:00:00
6051,Indiabulls Liquid Fund - Direct Plan - Weekly Dividend Option,119137,0,16,2020-07-14 00:00:00
6052,Indiabulls Liquid Fund - Fortnightly Dividend Option,115994,0,16,2020-07-14 00:00:00
6053,Indiabulls Liquid Fund - Growth Option,115991,0,16,2020-07-14 00:00:00
6054,Indiabulls Liquid Fund - Monthly Dividend Option,115995,0,16,2020-07-14 00:00:00
6055,JM Liquid Fund (Direct)  - Weekly Dividend Option,120407,0,22,2020-07-14 00:00:00
6056,Indiabulls Liquid Fund - Weekly Dividend Option,115993,0,16,2020-07-14 00:00:00
6057,Invesco India Liquid Fund - Daily Dividend,104484,0,38,2020-07-14 00:00:00
6058,Invesco India Liquid Fund - Direct Plan - Growth,120537,0,38,2020-07-14 00:00:00
6059,Invesco India Liquid Fund - Direct Plan - Monthly Dividend,120536,0,38,2020-07-14 00:00:00
6060,Invesco India Liquid Fund - Direct Plan - Weekly Dividend,120535,0,38,2020-07-14 00:00:00
6061,Invesco India Liquid Fund - Direct Plan-  Daily Dividend,120534,0,38,2020-07-14 00:00:00
6062,Invesco India Liquid Fund - Growth,104486,0,38,2020-07-14 00:00:00
6063,Invesco India Liquid Fund - Monthly Dividend,104492,0,38,2020-07-14 00:00:00
6064,Invesco India Liquid Fund - Bonus Option,122786,0,38,2020-07-14 00:00:00
6065,Mirae Asset Cash Management Fund - Direct Plan - Growth,118859,0,3,2020-07-14 00:00:00
6066,JM Liquid Fund (Direct) - Bonus Option - Bonus Option - Principal units,120410,0,22,2020-07-14 00:00:00
6067,JM Liquid Fund (Direct) - Growth Option,120406,0,22,2020-07-14 00:00:00
6068,L&T Liquid Fund - Regular Plan - Weekly Dividend,112458,0,21,2020-07-14 00:00:00
6069,L&T Liquid Fund -Regular Plan - Daily Dividend,112445,0,21,2020-07-14 00:00:00
6070,L&T Liquid Fund -Regular Plan - Growth,112457,0,21,2020-07-14 00:00:00
6071,LIC MF Liquid Fund-Direct Plan-Dividend,120248,0,19,2020-07-14 00:00:00
6072,LIC MF Liquid Fund-Direct Plan-Growth,120249,0,19,2020-07-14 00:00:00
6073,LIC MF Liquid Fund-Regular Plan-Dividend,101184,0,19,2020-07-14 00:00:00
6074,LIC MF Liquid Fund-Regular Plan-Growth,101185,0,19,2020-07-14 00:00:00
6075,Mahindra Manulife Liquid Fund - Direct Plan - Daily Dividend Reinvestment,139535,0,2,2020-07-14 00:00:00
6076,Mahindra Manulife Liquid Fund - Direct Plan - Weekly Dividend Reinvestment,139536,0,2,2020-07-14 00:00:00
6077,Mahindra Manulife Liquid Fund - Direct Plan -Growth,139538,0,2,2020-07-14 00:00:00
6078,Mahindra Manulife Liquid Fund - Regular Plan - Daily Dividend Reinvestment,139534,0,2,2020-07-14 00:00:00
6079,Mahindra Manulife Liquid Fund - Regular Plan - Growth,139537,0,2,2020-07-14 00:00:00
6080,Mahindra Manulife Liquid Fund - Regular Plan - Weekly Dividend Reinvestment,139541,0,2,2020-07-14 00:00:00
6081,Mahindra Manulife Liquid Fund - Unclaimed Redemption / Dividend Upto 3 years,139539,0,2,2020-07-14 00:00:00
6082,Mirae Asset Cash Management Fund - Daily Dividend,111647,0,3,2020-07-14 00:00:00
6083,L&T Liquid Fund - Direct Plan -Growth,119790,0,21,2020-07-14 00:00:00
6084,L&T Liquid Fund - Direct Plan -Daily Dividend,119791,0,21,2020-07-14 00:00:00
6085,L&T Liquid Fund - Direct Plan - Weekly Dividend,122235,0,21,2020-07-14 00:00:00
6086,Kotak Liquid Regular Plan Weekly Dividend,100834,0,40,2020-07-14 00:00:00
6087,JM Liquid Fund (Direct) - Quarterly Dividend Option,120408,0,22,2020-07-14 00:00:00
6088,JM Liquid Fund - Growth Option,100234,0,22,2020-07-14 00:00:00
6089,JM Liquid Fund - Quarterly Dividend Option,100244,0,22,2020-07-14 00:00:00
6090,JM Liquid Fund - Weekly Dividend Option,100233,0,22,2020-07-14 00:00:00
6091,JM Liquid Fund Unclaimed Dividend (Direct) Growth Plan,139258,0,22,2020-07-14 00:00:00
6092,JM Liquid Fund Unclaimed Dividend IEF (Direct) Growth Plan,139260,0,22,2020-07-14 00:00:00
6093,JM Liquid Fund Unclaimed Redemption (Direct) Growth Plan,139257,0,22,2020-07-14 00:00:00
6094,JM Liquid Fund (Direct) - Daily Dividend Option,120411,0,22,2020-07-14 00:00:00
6095,JM Liquid Fund Unclaimed Redemption IEF (Direct) Growth Plan,139259,0,22,2020-07-14 00:00:00
6096,JM Liquid Fund- Bonus Option-Principal Units,101549,0,22,2020-07-14 00:00:00
6097,JM LIQUID FUND - DAILY DIVIDEND OPTION,101078,0,22,2020-07-14 00:00:00
6098,Kotak Liquid - Daily Dividend - Direct,119764,0,40,2020-07-14 00:00:00
6099,Kotak Liquid - Growth - Direct,119766,0,40,2020-07-14 00:00:00
6100,Kotak Liquid - Weekly Dividend - Direct,119765,0,40,2020-07-14 00:00:00
6101,Kotak Liquid Regular Plan Daily Dividend,100833,0,40,2020-07-14 00:00:00
6102,Kotak Liquid Regular Plan Growth,100835,0,40,2020-07-14 00:00:00
6103,JM Liquid Fund-Super Institutional Plan- Growth,100247,0,22,2020-07-14 00:00:00
6104,SBI Liquid Fund - DIRECT PLAN - Weekly Dividend,119799,0,10,2020-07-14 00:00:00
6105,SBI Liquid Fund - DIRECT PLAN -Daily Dividend,119805,0,10,2020-07-14 00:00:00
6106,SBI Liquid Fund - DIRECT PLAN -Fortnightly Dividend,119804,0,10,2020-07-14 00:00:00
6107,Aditya Birla Sun Life Savings Fund-Retail Growth,101316,0,24,2020-07-14 00:00:00
6108,Axis Ultra Short Term Fund - Direct Plan Daily Dividend Reinvestment,144753,0,25,2020-07-14 00:00:00
6109,Axis Ultra Short Term Fund - Direct Plan Growth,144754,0,25,2020-07-14 00:00:00
6110,Axis Ultra Short Term Fund - Direct Plan Monthly Dividend,144755,0,25,2020-07-14 00:00:00
6111,Axis Ultra Short Term Fund - Direct Plan Regular Dividend,144756,0,25,2020-07-14 00:00:00
6112,Axis Ultra Short Term Fund - Direct Plan Weekly Dividend,144757,0,25,2020-07-14 00:00:00
6113,Axis Ultra Short Term Fund - Regular Plan Daily Dividend Reinvestment,144758,0,25,2020-07-14 00:00:00
6114,Axis Ultra Short Term Fund - Regular Plan Growth,144759,0,25,2020-07-14 00:00:00
6115,Axis Ultra Short Term Fund - Regular Plan Monthly Dividend,144760,0,25,2020-07-14 00:00:00
6116,Axis Ultra Short Term Fund - Regular Plan Regular Dividend,144761,0,25,2020-07-14 00:00:00
6117,Axis Ultra Short Term Fund - Regular Plan Weekly Dividend,144762,0,25,2020-07-14 00:00:00
